# {"exp_name": "Flipface", "audio_controller": null, "response_device": "keyboard", "stim_rms": 0.01, "stim_fs": 44100, "stim_db": 60, "noise_db": 45, "output_dir": "data", "window_size": null, "screen_num": null, "full_screen": true, "force_quit": ["end"], "participant": "016", "monitor": null, "trigger_controller": null, "session": "001", "check_rms": "windowed", "suppress_resamp": false, "version": "dev", "enable_video": true, "verbose": null, "date": "2018-08-02 17_14_29.721000", "file": "C:\\Users\\Maddox\\FlippyFace\\flippedface.py", "version_used": "2.0.0.dev0"}
timestamp	event	value
4.17684111349	flip	4.17683677046
4.18285646841	flip	4.18285416916
4.18977645136	flip	4.18977185286
4.19666398932	flip	4.19666220101
4.20465414647	flip	4.20465261364
4.21054329799	flip	4.21054176515
4.21751182071	flip	4.21751028788
4.22445070863	flip	4.22444968674
4.23138014407	flip	4.2313788667
4.23833819242	flip	4.23833691506
4.24526839427	flip	4.24526737238
4.25220983692	flip	4.25220753766
4.25913084176	flip	4.2591295644
4.26612440079	flip	4.26612235701
4.27304617205	flip	4.27304489469
4.28000932985	flip	4.28000779702
4.28694489663	flip	4.28694361927
4.29387688679	flip	4.29387560943
4.30083748987	flip	4.30083595704
4.30776820267	flip	4.30776692531
4.31473161595	flip	4.31473033858
4.32165262079	flip	4.32165134343
4.3286175669	flip	4.32861628954
4.33554010458	flip	4.33553882722
4.34248052533	flip	4.34247848155
4.34943371971	flip	4.34943218688
4.35637669519	flip	4.35637541783
4.36333985299	flip	4.36333832016
4.37026417898	flip	4.37026290162
4.37721022013	flip	4.37720894276
4.38415549486	flip	4.38415421749
4.3910969375	flip	4.39109566014
4.39804604432	flip	4.39804476695
4.40498927527	flip	4.4049879979
4.4119846226	flip	4.4119800241
4.41891891201	flip	4.41891712371
4.42587721584	flip	4.42587593848
4.43280716222	flip	4.43280588486
4.43973583124	flip	4.43973404293
4.44665198211	flip	4.44665070475
4.4536235705	flip	4.4536217822
4.46056654598	flip	4.46056526862
4.46752510528	flip	4.46752357245
4.47445428524	flip	4.47445300788
4.48142945025	flip	4.48142817289
4.4883476449	flip	4.48834611207
4.49528781018	flip	4.49528653282
4.50223870531	flip	4.50223742794
4.50917529397	flip	4.50917401661
4.51614969256	flip	4.5161484152
4.52309828844	flip	4.52309701107
4.52999425698	flip	4.52999297962
4.5369507725	flip	4.53694949514
4.54389655817	flip	4.54389528081
4.55081424188	flip	4.55081245357
4.55777612232	flip	4.55777484495
4.56472676197	flip	4.56472548461
4.57164316831	flip	4.57164189095
4.57861628954	flip	4.57861450123
4.58555900954	flip	4.58555773218
4.59247745966	flip	4.59247541588
4.59943576349	flip	4.59943448613
4.60636341062	flip	4.60636187778
4.78701745081	screen_text	Training Session: In this experiment you will listen to speakers saying sentences. Once the screen turns black, type in what you heard and press enter. Only use letter keys and the space bar. Do not use punctuation or number keys. You do receive partial credit, so type in what you heard even ifit is not a full sentence. Press space to begin training.
4.78707672043	flip	4.78701438514
16.2651748096	keypress	space
16.2722340251	flip	16.2722319813
16.2745624012	trial_id	foo
16.8624477431	flip	16.8624446774
16.8693907186	flip	16.8693891857
16.8763561756	flip	16.8763543873
16.8832994066	flip	16.8832978738
16.8902584768	flip	16.8902571995
16.8971876568	flip	16.8971863794
16.9041439168	flip	16.904142384
16.9110741187	flip	16.9110728413
16.918018627	flip	16.9180173496
16.9249633908	flip	16.9249621134
16.9319055999	flip	16.9319043225
16.9388503636	flip	16.9388490863
16.9457994705	flip	16.9457984486
16.9527452561	flip	16.9527439788
16.9596808229	flip	16.9596795455
16.9666255867	flip	16.9666243093
16.9735688176	flip	16.9735677958
16.9805194573	flip	16.9805181799
16.9874545131	flip	16.9874532358
16.9943997879	flip	16.9943985105
17.0013626902	flip	17.0013614128
17.0083238042	flip	17.0083225268
17.0152624367	flip	17.0152611593
17.0222023465	flip	17.0222010691
17.0291013807	flip	17.0290995924
17.0360285169	flip	17.036026984
17.0429840105	flip	17.0429827331
17.0499162561	flip	17.0499149788
17.056860509	flip	17.0568592316
17.0638430827	flip	17.0638412944
17.0707840144	flip	17.0707824815
17.077730311	flip	17.0777290336
17.0846725201	flip	17.0846712427
17.0916198386	flip	17.0916177948
17.0985967919	flip	17.098595259
17.1055063005	flip	17.1055047676
17.1124474876	flip	17.1124462103
17.1193919959	flip	17.1193904631
17.1263722704	flip	17.1263707376
17.1332794797	flip	17.1332782024
17.1402296084	flip	17.1402285866
17.1471677299	flip	17.1471664526
17.1541114718	flip	17.1541101945
17.1610771844	flip	17.161075907
17.1680181161	flip	17.1680168387
17.1749449968	flip	17.1749432085
17.1818872058	flip	17.1818859285
17.188800291	flip	17.1887985027
17.1957389235	flip	17.1957373906
17.2026841982	flip	17.2026829208
17.2096264073	flip	17.2096253854
17.2165737258	flip	17.2165724484
17.2235179786	flip	17.2235167013
17.2304594213	flip	17.2304581439
17.2374409731	flip	17.2374389293
17.244384204	flip	17.2443826712
17.251327435	flip	17.2513261576
17.2582995343	flip	17.258298257
17.2652481302	flip	17.2652468528
17.27218804	flip	17.2721867626
17.9949625937	play	None
17.9950044912	flip	17.994319314
18.0012449174	flip	18.0012431291
18.0081886593	flip	18.008186871
18.0151349559	flip	18.0151329121
18.0220689898	flip	18.0220669461
18.0290234616	flip	18.0290211623
18.0359641378	flip	18.0359623495
18.0429071133	flip	18.042905325
18.0498488114	flip	18.0498470231
18.0567915314	flip	18.0567897431
18.0637380835	flip	18.0637357842
18.0706795261	flip	18.0706777378
18.0776692531	flip	18.0776669538
18.0846181044	flip	18.0846163161
18.0915352772	flip	18.0915332334
18.098503289	flip	18.0985012452
18.1054444761	flip	18.1054426878
18.1123917946	flip	18.1123897509
18.119335792	flip	18.1193340037
18.1262330379	flip	18.1262309941
18.1331790791	flip	18.1331772907
18.1401228209	flip	18.1401207772
18.1470675847	flip	18.147065541
18.1540051953	flip	18.154003407
18.160955324	flip	18.1609532802
18.1679011097	flip	18.1678988104
18.1748397421	flip	18.1748376983
18.1817799074	flip	18.1817778636
